id,name,body_part,page,image_url
42271101,"Levantamiento frontal tendido de cable","Shoulders",162,"https://lyfta.app/images/exercises/42271101.png"
42331101,"Curl de muÃ±eca con un brazo, sentado y con peso","Forearms",151,"https://lyfta.app/images/exercises/42331101.png"
42361101,"InclinaciÃ³n con mancuernas, dos elevaciones frontales con soporte para el pecho","Shoulders",106,"https://lyfta.app/images/exercises/42361101.png"
42401101,"Prensa Pallof Horizontal con Banda de Resistencia","Waist",237,"https://lyfta.app/images/exercises/42401101.png"
42421101,"Salto amplio a vertical","Plyometrics",96,"https://lyfta.app/images/exercises/42421101.png"
42471101,"Peso muerto rumano con minas terrestres","Hips",107,"https://lyfta.app/images/exercises/42471101.png"
42521101,"Crujido ponderado","Waist",54,"https://lyfta.app/images/exercises/42521101.png"
42531101,"Crujido con balÃ³n medicinal","Waist",237,"https://lyfta.app/images/exercises/42531101.png"
42571101,"Barajar","Plyometrics",237,"https://lyfta.app/images/exercises/42571101.png"
42701301,"Estiramiento abdominal hacia atrÃ¡s","Waist",111,"https://lyfta.app/images/exercises/42701301.png"
42791101,"Estiramiento del barco","Waist",117,"https://lyfta.app/images/exercises/42791101.png"
42821101,"Estiramiento de pies y tobillos","Calves",139,"https://lyfta.app/images/exercises/42821101.png"
42841101,"Abdominales con flexiÃ³n de piernas","Waist",131,"https://lyfta.app/images/exercises/42841101.png"
42861101,"Estiramiento de cÃ­rculos de cadera","Hips",196,"https://lyfta.app/images/exercises/42861101.png"
42871101,"ElevaciÃ³n de rodilla","Thighs",237,"https://lyfta.app/images/exercises/42871101.png"
42911301,"Puente de glÃºteos con una sola pierna con mancuernas","Hips",196,"https://lyfta.app/images/exercises/42911301.png"
42921301,"Curl de isquiotibiales acostado con mancuernas","Hamstrings Thighs",17,"https://lyfta.app/images/exercises/42921301.png"
42951301,"Estocada caminando con mancuernas","Quadriceps Thighs",177,"https://lyfta.app/images/exercises/42951301.png"
42961101,"Estiramiento cruzado del flexor de la cadera de rodillas","Hips",196,"https://lyfta.app/images/exercises/42961101.png"
42971101,"Estiramiento de rotaciÃ³n hacia atrÃ¡s de rodillas","Back",117,"https://lyfta.app/images/exercises/42971101.png"
43001101,"Estiramiento de cuÃ¡driceps","Thighs",237,"https://lyfta.app/images/exercises/43001101.png"
43071101,"Giro sentado","Waist",102,"https://lyfta.app/images/exercises/43071101.png"
43161101,"Estiramiento de rotaciÃ³n de pie hacia atrÃ¡s","Back",140,"https://lyfta.app/images/exercises/43161101.png"
43211101,"Estiramiento de rotaciÃ³n hacia arriba y de pie","Back",140,"https://lyfta.app/images/exercises/43211101.png"
43221101,"Curva lateral de pie","Waist",123,"https://lyfta.app/images/exercises/43221101.png"
43251101,"Estiramiento de peroneos","Calves",151,"https://lyfta.app/images/exercises/43251101.png"
43261101,"Jersey con brazo doblado con mancuernas","Chest",89,"https://lyfta.app/images/exercises/43261101.png"
43291101,"Empujar con silla","Chest",162,"https://lyfta.app/images/exercises/43291101.png"
43321101,"Espera crujiente","Waist",140,"https://lyfta.app/images/exercises/43321101.png"
43361101,"Curl de bÃ­ceps con palanca","Biceps Upper Arms",36,"https://lyfta.app/images/exercises/43361101.png"
43381101,"Curl de araÃ±a con barra","Biceps Upper Arms",96,"https://lyfta.app/images/exercises/43381101.png"
43391101,"Jersey con barra","Back",238,"https://lyfta.app/images/exercises/43391101.png"
43411101,"ElevaciÃ³n frontal alternativa con mancuernas","Shoulders",117,"https://lyfta.app/images/exercises/43411101.png"
43421101,"Mosca torcida con mancuernas","Chest",87,"https://lyfta.app/images/exercises/43421101.png"
43431101,"ExtensiÃ³n de trÃ­ceps a un brazo con mancuernas","Triceps Upper Arms",151,"https://lyfta.app/images/exercises/43431101.png"
43451101,"Cable InclinaciÃ³n Agarre cerrado Curl","Biceps Upper Arms",196,"https://lyfta.app/images/exercises/43451101.png"
43461101,"Press militar de pie con peso corporal","Shoulders",123,"https://lyfta.app/images/exercises/43461101.png"
43481101,"Abdominales 4 puntos","Waist",82,"https://lyfta.app/images/exercises/43481101.png"
43501101,"Cable Tumbado Agarre Regular Curl","Biceps Upper Arms",196,"https://lyfta.app/images/exercises/43501101.png"
43521101,"InmersiÃ³n en banco en el suelo","Triceps Upper Arms",196,"https://lyfta.app/images/exercises/43521101.png"
43571101,"Curl de bÃ­ceps con banda","Biceps Upper Arms",96,"https://lyfta.app/images/exercises/43571101.png"
43611101,"Encogimiento de hombros con peso corporal","Back",123,"https://lyfta.app/images/exercises/43611101.png"
43651101,"Postura de yoga en reposo de animales","Stretching",162,"https://lyfta.app/images/exercises/43651101.png"
43681101,"Remo inclinado con cable con accesorio de cuerda","Back",123,"https://lyfta.app/images/exercises/43681101.png"
43721101,"Postura de yoga del cocodrilo","Stretching",196,"https://lyfta.app/images/exercises/43721101.png"
43741101,"Cable de pie alternativo de vuelo bajo","Chest",72,"https://lyfta.app/images/exercises/43741101.png"
43751101,"RotaciÃ³n del balÃ³n medicinal alrededor de la cabeza","Shoulders",140,"https://lyfta.app/images/exercises/43751101.png"
43771101,"Colgar con mancuernas Clean y Jerk","Weightlifting",238,"https://lyfta.app/images/exercises/43771101.png"
43781101,"Palanca de agarre inverso en remo alto","Back",73,"https://lyfta.app/images/exercises/43781101.png"
43811101,"Postura de yoga con las piernas hacia arriba en la pared","Stretching",140,"https://lyfta.app/images/exercises/43811101.png"
43831101,"Paso de balÃ³n medicinal detrÃ¡s del lanzamiento rotacional","Plyometrics",238,"https://lyfta.app/images/exercises/43831101.png"
43841101,"TablÃ³n de sierra corporal","Shoulders",111,"https://lyfta.app/images/exercises/43841101.png"
43861101,"Plancha de extensiÃ³n de piernas","Waist",131,"https://lyfta.app/images/exercises/43861101.png"
43881101,"Levantamiento de prisionero","Thighs",238,"https://lyfta.app/images/exercises/43881101.png"
43921101,"Postura de yoga en bote de remos","Stretching",196,"https://lyfta.app/images/exercises/43921101.png"
43951101,"CÃ­rculo de hombros","Back",112,"https://lyfta.app/images/exercises/43951101.png"
43971101,"Sentadilla dividida con barra frontal","Thighs",238,"https://lyfta.app/images/exercises/43971101.png"
44011101,"ElevaciÃ³n de rodillas con barra","Thighs",238,"https://lyfta.app/images/exercises/44011101.png"
44021101,"Postura de yoga en Ã¡ngulo recto","Stretching",163,"https://lyfta.app/images/exercises/44021101.png"
44041101,"Postura de yoga con palmera balanceÃ¡ndose","Stretching",197,"https://lyfta.app/images/exercises/44041101.png"
44081101,"Remo vertical con pesas rusas","Shoulders",140,"https://lyfta.app/images/exercises/44081101.png"
44101101,"Postura de yoga del guerrero II","Stretching",178,"https://lyfta.app/images/exercises/44101101.png"
44111101,"ElevaciÃ³n frontal alta sentado con barra","Shoulders",163,"https://lyfta.app/images/exercises/44111101.png"
44151101,"Dominadas resistidas con banda","Back",238,"https://lyfta.app/images/exercises/44151101.png"
44231101,"Remo con barra acostada y con agarre cerrado sobre rejilla","Back",131,"https://lyfta.app/images/exercises/44231101.png"
44301101,"ElevaciÃ³n de cuello lateral acostado de lado con peso","Neck",56,"https://lyfta.app/images/exercises/44301101.png"
44321101,"Giro de cabeza con cuello acostado con peso","Neck",80,"https://lyfta.app/images/exercises/44321101.png"
44391101,"Clean y Jerk con mancuernas","Weightlifting",239,"https://lyfta.app/images/exercises/44391101.png"
44421101,"Sentadilla dividida bÃºlgara asistida","Thighs",197,"https://lyfta.app/images/exercises/44421101.png"
44441101,"Sentadilla dividida bÃºlgara asistida con pesa rusa","Thighs",107,"https://lyfta.app/images/exercises/44441101.png"
44451101,"TirÃ³n facial sentado con banda de resistencia","Shoulders",47,"https://lyfta.app/images/exercises/44451101.png"
44471101,"Puente de glÃºteo elevado con banda de resistencia","Hips",151,"https://lyfta.app/images/exercises/44471101.png"
44481101,"Hip Thrust con banda de resistencia con barra","Hips",197,"https://lyfta.app/images/exercises/44481101.png"
44511101,"Remo invertido con liga y agarre ancho en el suelo","Back",197,"https://lyfta.app/images/exercises/44511101.png"
44571101,"Puente lateral con mancuernas y pierna doblada","Waist",140,"https://lyfta.app/images/exercises/44571101.png"
44611101,"Puente lateral con pierna doblada","Waist",131,"https://lyfta.app/images/exercises/44611101.png"
44621101,"Pie de bola rodante","Calves",163,"https://lyfta.app/images/exercises/44621101.png"
44641101,"Rollo de bola tibial anterior","Calves",163,"https://lyfta.app/images/exercises/44641101.png"
44691101,"Rollo de bola vasto lateral","Thighs",239,"https://lyfta.app/images/exercises/44691101.png"
44701101,"Aductores de bola rodante","Hips",239,"https://lyfta.app/images/exercises/44701101.png"
44721101,"Roll Ball GlÃºteo Medio","Hips",239,"https://lyfta.app/images/exercises/44721101.png"
44741101,"Roll Ball Piriforme","Hips",239,"https://lyfta.app/images/exercises/44741101.png"
44751101,"Roll Ball Iliospsoas","Hips",239,"https://lyfta.app/images/exercises/44751101.png"
44761101,"Roll Ball Psoas - RegiÃ³n Abdominal","Hips",151,"https://lyfta.app/images/exercises/44761101.png"
44801101,"Erector de la columna vertebral con bola rodante","Hips",239,"https://lyfta.app/images/exercises/44801101.png"
44831101,"Roll Ball Pectoral Mayor - Esternal","Chest",178,"https://lyfta.app/images/exercises/44831101.png"
44841101,"Roll Ball Pectoral Mayor - Clavicular","Chest",178,"https://lyfta.app/images/exercises/44841101.png"
44851101,"Roll Ball Infraespinoso","Back",240,"https://lyfta.app/images/exercises/44851101.png"
44881101,"Elevador de escÃ¡pula con bola rodante","Back",240,"https://lyfta.app/images/exercises/44881101.png"
44901101,"Rollo de bola trapecio superior","Back",240,"https://lyfta.app/images/exercises/44901101.png"
44911101,"Roll Ball Trapecio Inferior","Back",240,"https://lyfta.app/images/exercises/44911101.png"
44921101,"Roll Ball Trapecio Inferior","Back",240,"https://lyfta.app/images/exercises/44921101.png"
44971101,"Pronador de antebrazo con bola rodante","Forearms",151,"https://lyfta.app/images/exercises/44971101.png"
45091101,"Estiramiento de la barbilla al pecho","Waist",65,"https://lyfta.app/images/exercises/45091101.png"
45111101,"Postura del puente Setu Bandhasana","Yoga",178,"https://lyfta.app/images/exercises/45111101.png"
45131101,"Estiramiento del equipo a cuatro patas","Thighs",240,"https://lyfta.app/images/exercises/45131101.png"
45141101,"Estiramiento del pecho por encima de la cabeza","Chest",92,"https://lyfta.app/images/exercises/45141101.png"
45161101,"Estiramiento de hombros de calentamiento con banda","Chest",96,"https://lyfta.app/images/exercises/45161101.png"
45181101,"Propulsor de un solo brazo con pesa rusa","Weightlifting",240,"https://lyfta.app/images/exercises/45181101.png"
45201101,"Molino de viento doble con pesa rusa","Waist",240,"https://lyfta.app/images/exercises/45201101.png"
45211101,"Flexiones con pesas rusas","Chest",178,"https://lyfta.app/images/exercises/45211101.png"
45221101,"Abdominales con pesas rusas","Chest",178,"https://lyfta.app/images/exercises/45221101.png"
45261101,"Estocada lateral con pesa rusa","Thighs",240,"https://lyfta.app/images/exercises/45261101.png"
45291101,"Caminata unilateral de agricultores con pesas rusas","Plyometrics",240,"https://lyfta.app/images/exercises/45291101.png"
45311101,"Limpiar y presionar con un solo brazo con pesa rusa","Weightlifting",197,"https://lyfta.app/images/exercises/45311101.png"
45321101,"Arranque con pesas rusas","Weightlifting",240,"https://lyfta.app/images/exercises/45321101.png"
45341101,"Tirachinas de pie con pesa rusa","Shoulders",240,"https://lyfta.app/images/exercises/45341101.png"
45361101,"Remo delt posterior con pesa rusa","Back",131,"https://lyfta.app/images/exercises/45361101.png"
45381101,"Jersey con brazo doblado y rodillas dobladas con pesa rusa","Back",163,"https://lyfta.app/images/exercises/45381101.png"
45411101,"Propulsor de un brazo con pesa rusa","Thighs",197,"https://lyfta.app/images/exercises/45411101.png"
45451101,"Contragolpe de un solo brazo inclinado con cable","Upper Arms",197,"https://lyfta.app/images/exercises/45451101.png"
45461101,"Curl de arrastre de Smith","Biceps Upper Arms",197,"https://lyfta.app/images/exercises/45461101.png"
45541101,"Estiramiento de glÃºteos sentado","Hips",198,"https://lyfta.app/images/exercises/45541101.png"
45551101,"Giro dinÃ¡mico de cadera 90-90","Hips Waist",66,"https://lyfta.app/images/exercises/45551101.png"
45611101,"Sentadilla con talÃ³n elevado y peso corporal","Thighs",178,"https://lyfta.app/images/exercises/45611101.png"
45631101,"Sentadilla con mancuernas y elevaciÃ³n de pantorrilla","Thighs",89,"https://lyfta.app/images/exercises/45631101.png"
45641101,"Complejo de salto, estocadas y sentadillas con mancuernas","Thighs",198,"https://lyfta.app/images/exercises/45641101.png"
45671101,"Cable inclinado sobre un solo brazo con agarre neutro y conexiÃ³n de cuerda","Upper Arms",241,"https://lyfta.app/images/exercises/45671101.png"
45681101,"SeparaciÃ³n de la banda de resistencia","Shoulders",117,"https://lyfta.app/images/exercises/45681101.png"
45701101,"Banda de resistencia doblada sobre remo con agarre neutro","Back",178,"https://lyfta.app/images/exercises/45701101.png"
45731101,"Chuleta de media rodilla con banda","Waist",198,"https://lyfta.app/images/exercises/45731101.png"
45741101,"Press de hombros con curl de bÃ­ceps de pie con mancuernas","Biceps Upper Arms",141,"https://lyfta.app/images/exercises/45741101.png"
45771101,"Press militar medio arrodillado con mancuernas","Shoulders",131,"https://lyfta.app/images/exercises/45771101.png"
45781101,"Contragolpe con agarre neutro inclinado sobre cable y accesorio de cuerda","Upper Arms",241,"https://lyfta.app/images/exercises/45781101.png"
45801301,"Estiramiento de vaca gato","Waist",118,"https://lyfta.app/images/exercises/45801301.png"
45811101,"bloque de boxeo","Plyometrics",107,"https://lyfta.app/images/exercises/45811101.png"
45821101,"Jab de boxeo","Plyometrics",92,"https://lyfta.app/images/exercises/45821101.png"
45841101,"Gancho derecho de boxeo","Plyometrics",102,"https://lyfta.app/images/exercises/45841101.png"
45851101,"Kickboxing con patada frontal en la ingle","Plyometrics",241,"https://lyfta.app/images/exercises/45851101.png"
45881101,"Patada de gancho Kickboxing","Plyometrics",241,"https://lyfta.app/images/exercises/45881101.png"
45891101,"Jab de boxeo","Plyometrics",241,"https://lyfta.app/images/exercises/45891101.png"
45911101,"Cruz Derecha De Boxeo","Plyometrics",241,"https://lyfta.app/images/exercises/45911101.png"
45921101,"Gancho derecho de boxeo","Plyometrics",241,"https://lyfta.app/images/exercises/45921101.png"
46021301,"RotaciÃ³n externa de PVC","Back",198,"https://lyfta.app/images/exercises/46021301.png"
46191301,"Curl de martillo de pie con banda","Biceps Upper Arms",198,"https://lyfta.app/images/exercises/46191301.png"
46251101,"Giro ruso con mancuernas, agarre cerrado, press de hombros, abdominales","Waist",89,"https://lyfta.app/images/exercises/46251101.png"
46291101,"Remo renegado con mancuernas hasta sentadilla","Thighs",242,"https://lyfta.app/images/exercises/46291101.png"
